id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
7.73E+17,realDonaldTrump,"Lyin' Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?",FALSE,,2016-09-04T23:49:48,en,19509,49578
7.73E+17,HillaryClinton,There's going to be no one left in Washington for Trump to work with who he hasn’t insulted. https://t.co/rW6ZWJTNoR,FALSE,,2016-09-04T23:33:39,en,4448,11191
7.73E+17,realDonaldTrump,"To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it, VOTE ""T""",FALSE,,2016-09-04T23:26:41,en,12743,37448
7.73E+17,realDonaldTrump,The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?,FALSE,,2016-09-04T23:17:38,en,14314,36356
7.73E+17,realDonaldTrump,"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!",FALSE,,2016-09-04T23:05:24,en,6188,21427
7.73E+17,realDonaldTrump,"The Republican Party needs strong and committed leaders, not weak people such as @JeffFlake, if it is going to stop illegal immigration.",FALSE,,2016-09-04T22:05:29,en,7233,22192
7.73E+17,HillaryClinton,Hillary Clinton has a quietly bold idea to stop drug price spikes: https://t.co/CWTgFWhnuS https://t.co/q06VjyIRUL,TRUE,Slate,2016-09-04T21:01:47,en,794,1730
7.73E+17,HillaryClinton,Astonishing that the Republican nominee still refuses to acknowledge that @POTUS was born in the United States. https://t.co/i4GPAi0klY,FALSE,,2016-09-04T18:40:21,en,4349,8705
7.72E+17,HillaryClinton,We have a new @Tumblr! Check out letters to Hillary from Americans around the country at https://t.co/gmfVm5q0si https://t.co/0LOja02ENX,FALSE,,2016-09-04T18:06:16,en,2001,5694
7.72E+17,realDonaldTrump,Doesn't fit the MSM narrative - so they wont share what @realDonaldTrump did for Jesse Jackson in 1999 - so I will! https://t.co/qzbyxOsruU,TRUE,DanScavino,2016-09-04T16:35:36,en,13146,18443
7.72E+17,realDonaldTrump,"""@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!""",FALSE,,2016-09-04T16:11:27,en,5902,19156
7.72E+17,realDonaldTrump,Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,FALSE,,2016-09-04T16:04:21,en,6954,22297
7.72E+17,HillaryClinton,"""That’s a special thing about Hillary—when there’s a job worth doing, she doesn’t abandon it."" —President Carter https://t.co/6JYbmzWeGy",FALSE,,2016-09-04T14:22:01,en,3332,8289
7.72E+17,realDonaldTrump,"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source",FALSE,,2016-09-04T12:55:58,en,9658,29942
7.72E+17,HillaryClinton,"Thanks, @POTUS, for reaffirming the law to protect women's health—whichever provider you choose. https://t.co/e4o34UDvJc",FALSE,,2016-09-03T23:04:58,en,2478,7768
7.72E+17,HillaryClinton,"Even before his hateful speech this week, Trump has never been vague about his feelings toward immigrants. https://t.co/5VqZYpmmy3",FALSE,,2016-09-03T21:50:08,en,2251,4821
7.72E+17,HillaryClinton,"A reminder as America officially joins the Paris climate agreement.

We can’t stop there: https://t.co/RRy44trUGH https://t.co/mrL3oo1Fg6",FALSE,,2016-09-03T21:19:33,en,2401,4993
7.72E+17,realDonaldTrump,".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.",FALSE,,2016-09-03T20:36:39,en,14280,41139
7.72E+17,realDonaldTrump,"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!",FALSE,,2016-09-03T20:33:36,en,12037,38118
7.72E+17,realDonaldTrump,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL",FALSE,,2016-09-03T20:15:15,en,6380,18999
7.72E+17,HillaryClinton,"Hillary will deliver on Paris &amp; go further to cut emissions, build renewable energy to power every home in America. https://t.co/pbSfCG6md3",TRUE,johnpodesta,2016-09-03T18:54:45,en,1492,3680
7.72E+17,realDonaldTrump,"Thank you Great Faith Ministries International, Bishop Wayne T. Jackson, and Detroit!
https://t.co/4Ucx678ZCC",FALSE,,2016-09-03T17:27:53,en,11097,28965
7.72E+17,HillaryClinton,"Our planet's future depends on the decisions we make now.

RT if you agree it's time to combat climate change. https://t.co/cSUPgkMIqj",FALSE,,2016-09-03T17:06:35,en,7957,12095
7.72E+17,HillaryClinton,There's no higher calling than service to others. https://t.co/ldZqTt3tqU,TRUE,timkaine,2016-09-03T16:43:37,en,2001,6029
7.72E+17,HillaryClinton,Donald Trump's pattern of prejudice and discrimination started long before he was a presidential candidate. https://t.co/fTUwCuRkVv,FALSE,,2016-09-03T14:06:22,en,3637,6203
7.72E+17,realDonaldTrump,#ImWithYou https://t.co/I8dHzezmY4,FALSE,,2016-09-03T11:39:03,und,12505,29829
7.72E+17,HillaryClinton,"Donald Trump's plan on immigration has been clear all along: demonize immigrants, ""build a wall,"" deport millions. https://t.co/uSSd7XigYp",FALSE,,2016-09-03T02:35:32,en,3790,6890
7.72E+17,realDonaldTrump,#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt,FALSE,,2016-09-02T23:35:14,und,9594,26405
7.72E+17,HillaryClinton,"America needs leadership in the White House, not a liability. https://t.co/dnhGjfKMRx https://t.co/JnwS6k6SSC",FALSE,,2016-09-02T22:12:24,en,2815,6966
7.72E+17,HillaryClinton,"When Ruline was born in 1913, women couldn't vote.

In 2016, she'll cast her vote to elect the 1st woman president. https://t.co/QSCZI7JbrV",FALSE,,2016-09-02T20:05:36,en,9597,25250
7.72E+17,HillaryClinton,Drug companies should never put profits before patients. Our plan to stop excessive prescription drug price hikes: https://t.co/2MdTyJ3Xti,FALSE,,2016-09-02T18:24:50,en,2471,5981
7.72E+17,realDonaldTrump,"Great new poll Iowa - thank you!
#MakeAmericaGreatAgain #ImWithYou https://t.co/7hupah1RQN",FALSE,,2016-09-02T16:55:57,en,10351,25711
7.72E+17,HillaryClinton,Trump and his hateful language are affecting our kids. These are some of the heartbreaking things they're saying: https://t.co/DWCluAKJUd,FALSE,,2016-09-02T16:10:28,en,2539,5051
7.72E+17,HillaryClinton,".@DavidLeopold: ""Trump laid out the most hardline, mean spirited immigration proposal in U.S. history."" https://t.co/5WeGrK7DVp",TRUE,AmericasVoice,2016-09-02T15:37:42,en,859,1418
7.72E+17,HillaryClinton,"The worst part is, Trump's disturbing policies for immigrant families go way beyond just ""building a wall."" https://t.co/szrTF9eB0E",FALSE,,2016-09-02T14:26:54,en,1832,3657
7.72E+17,HillaryClinton,"As a candidate, Trump has already embarrassed us on the world stage.

Imagine the damage he'd do as president. https://t.co/nmOVOboTYf",FALSE,,2016-09-02T12:51:23,en,10644,20782
7.72E+17,realDonaldTrump,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!",FALSE,,2016-09-02T12:35:44,en,7267,29731
7.72E+17,realDonaldTrump,People will be very surprised by our ground game on Nov. 8. We have an army of volunteers and people with GREAT SPIRIT! They want to #MAGA!,FALSE,,2016-09-02T12:32:31,en,9397,28792
7.72E+17,realDonaldTrump,Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!,FALSE,,2016-09-02T12:28:58,en,5944,21376
7.72E+17,HillaryClinton,Clinton announces plan to address 'unjustified' price hikes on life-saving drugs https://t.co/rRmEOlqYNF,TRUE,ReutersPolitics,2016-09-02T12:10:31,en,1087,2256
7.72E+17,HillaryClinton,The disastrous Mexico wall trip: a case study in the Trump school of diplomacy. https://t.co/Nza7IYN1pu,FALSE,,2016-09-02T03:06:52,en,2158,4334
7.72E+17,HillaryClinton,"So, how did Donald Trump's first swing at diplomacy go? Not so great.

Try to follow his decision-making process: https://t.co/nLpVoJICv1",FALSE,,2016-09-02T01:51:50,en,1680,4232
7.72E+17,HillaryClinton,Donald Trump's immigration plan makes it clear that he's more interested in dividing us than uniting us. https://t.co/BZTegQGGYV,TRUE,timkaine,2016-09-02T01:27:42,en,3160,6948
7.72E+17,HillaryClinton,"Turns out, hosting Miss Universe pageants abroad doesn't equate to diplomatic skills. https://t.co/qsra0EJnyI",FALSE,,2016-09-02T01:13:10,en,1855,5066
7.71E+17,HillaryClinton,"Folks, we've got to elect @HillaryClinton and take back the Senate. Let's roll up our sleeves and get to work. -Joe https://t.co/7MyhWs9sAc",TRUE,JoeBiden,2016-09-01T23:58:36,en,3505,9056
7.71E+17,HillaryClinton,It took Donald Trump exactly one foreign policy trip to get rebuked by a leader of an ally nation. https://t.co/yGWzjldtZY,FALSE,,2016-09-01T23:06:36,en,7157,14048
7.71E+17,realDonaldTrump,I will be interviewed by @ericbolling tonight at 8pm on the @oreillyfactor. Enjoy!,FALSE,,2016-09-01T22:53:52,en,3945,15933
7.71E+17,HillaryClinton,"If Trump needs help with diplomacy, he could learn a lot from our last secretary of state. https://t.co/wrAPHGr7oq",FALSE,,2016-09-01T22:20:35,en,1504,3908
7.71E+17,HillaryClinton,"Born Sept. 1, 1933, former TX Gov. Ann Richards opened doors for women and minorities in her own state and beyond. https://t.co/K1h1Hcdgjq",FALSE,,2016-09-01T21:17:49,en,3645,12191
7.71E+17,HillaryClinton,This election is about looking in the mirror. Do we see a nation that respects people or divides people? https://t.co/uQZLNiBd5m,TRUE,timkaine,2016-09-01T20:22:06,en,2941,7300
7.71E+17,HillaryClinton,"""There will be no softening whatsoever."" —the @WashingtonPost on Trump's most alarming immigration speech yet https://t.co/RxuZC8hWzy",FALSE,,2016-09-01T19:44:35,en,1192,2580
7.71E+17,HillaryClinton,This choice couldn't be starker. https://t.co/9msdztcXbE,FALSE,,2016-09-01T17:24:46,en,2800,5731
7.71E+17,realDonaldTrump,I am promising you a new legacy for America. We're going to create a new American future. Thank you OHIO! #ImWithYou https://t.co/TUgccsxvoy,FALSE,,2016-09-01T17:05:25,en,9741,29712
7.71E+17,HillaryClinton,"""Trump, the self-proclaimed tough negotiator, not only choked but openly lied about choking."" https://t.co/lDCNMIpP7r",FALSE,,2016-09-01T16:45:27,en,2706,5311
7.71E+17,HillaryClinton,"""He’s causing nations to wonder if we’ll actually keep our word.” —@JoeBiden on Donald Trump: https://t.co/Xf3OPFMOo9",FALSE,,2016-09-01T16:25:34,en,1010,2159
7.71E+17,HillaryClinton,"""The neighborhood you come from is where your character is etched. Where your values are set."" -VP Biden https://t.co/DQ99r0Od7e",TRUE,JoeBiden,2016-09-01T16:09:35,en,1002,3148
7.71E+17,HillaryClinton,"""[Trump] was born with a silver spoon in his mouth that he's now choking on because his foot's in his mouth along with the spoon."" -VP Biden",TRUE,JoeBiden,2016-09-01T16:07:30,en,8926,18360
7.71E+17,HillaryClinton,"""I'm so sick and tired of people like Trump...saying we get 'paid too much.'"" —@JoeBiden in Ohio: https://t.co/zMPLqxzsTY",FALSE,,2016-09-01T16:06:19,en,1281,3001
7.71E+17,HillaryClinton,We're fighting for the middle-class workers who make America great. Follow along as VP Biden is back in Ohio today. https://t.co/lJUMetkav0,TRUE,JoeBiden,2016-09-01T15:49:10,en,936,3100
7.71E+17,HillaryClinton,Tune in now to watch @JoeBiden hit the trail for Hillary in Ohio: https://t.co/FjCws9BTYy,FALSE,,2016-09-01T15:46:22,en,588,1900
7.71E+17,realDonaldTrump,Thank you for having me this morning @AmericanLegion. I enjoyed my time with everyone! #ALConvention2016 https://t.co/19TZEi6EbB,FALSE,,2016-09-01T14:22:26,en,6355,20610
7.71E+17,HillaryClinton,"Proud to be rated four stars by @charitynav for our impact, transparency, and the quality of our work: https://t.co/lgUoey3w05",TRUE,ClintonFdn,2016-09-01T14:11:29,en,1919,4186
7.71E+17,HillaryClinton,"Trump's extreme immigration speech got rave reviews—from white supremacists, the alt-right, and Ann Coulter. https://t.co/TeYcDQeYCg",FALSE,,2016-09-01T12:58:51,en,3671,6297
7.71E+17,realDonaldTrump,Poll numbers way up - making big progress!,FALSE,,2016-09-01T10:46:44,en,10162,38434
7.71E+17,realDonaldTrump,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!,FALSE,,2016-09-01T10:40:13,en,7082,29187
7.71E+17,realDonaldTrump,Mexico will pay for the wall!,FALSE,,2016-09-01T10:31:17,en,30488,60574
7.71E+17,realDonaldTrump,"Under a Trump administration, it's called #AmericaFirst! #ImWithYou
https://t.co/QfHfCQg0Wa",FALSE,,2016-09-01T05:07:04,en,8741,23629
7.71E+17,realDonaldTrump,"Hillary Clinton doesn't have the strength or the stamina to MAKE AMERICA GREAT AGAIN! #AmericaFirst
https://t.co/G1MuLrjhW9",FALSE,,2016-09-01T05:06:52,en,7138,20778
7.71E+17,realDonaldTrump,"There will be no amnesty!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/vVhzSdCblA",FALSE,,2016-09-01T04:58:53,en,6504,18247
7.71E+17,realDonaldTrump,"Mexico will pay for the wall - 100%!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/pSFuPZz0xP",FALSE,,2016-09-01T04:58:19,en,10340,23355
7.71E+17,realDonaldTrump,We are Watching A Leader Who for the First Time in Three Presidencies Will Put America and Americans First! @realDonaldTrump #TrumpPence16,TRUE,LouDobbs,2016-09-01T04:40:54,en,9401,22030
7.71E+17,realDonaldTrump,"I hear Churchill had a nice turn of phrase, but Trump's immigration speech is the most magnificent speech ever given.",TRUE,AnnCoulter,2016-09-01T04:40:26,en,9105,24723
7.71E+17,HillaryClinton,Donald Trump could actually be our next president. Chip in before midnight to make sure that never happens: https://t.co/whE5Bls0pq,FALSE,,2016-09-01T02:40:15,en,1973,4876
7.71E+17,HillaryClinton,There is no other Donald Trump. This is it. https://t.co/oQJdlUJv0u,FALSE,,2016-09-01T02:10:18,en,3263,6030
7.71E+17,HillaryClinton,"We are not going to criminalize, profile, round up, and deport 16 million people. https://t.co/oCAAusi5dx",FALSE,,2016-09-01T01:58:36,en,4249,7926
7.71E+17,HillaryClinton,Trump just failed his first foreign test. Diplomacy isn't as easy as it looks. -H,FALSE,,2016-09-01T01:21:39,en,9597,22600
7.71E+17,HillaryClinton,A wall that Mexico will pay for: a bad idea from an even worse negotiator. https://t.co/RZfOKe45RO,FALSE,,2016-09-01T01:15:12,en,7553,13557
7.71E+17,HillaryClinton,"""Nunca les mentiré"" —Donald Trump, el 18 de agosto de 2016. https://t.co/16bdRImaSr",TRUE,Hillary_esp,2016-09-01T01:01:48,es,1581,2347
7.71E+17,realDonaldTrump,"Just arrived in Arizona! #ImWithYou
https://t.co/MT3wW61YS5",FALSE,,2016-09-01T00:57:54,en,3322,15116
7.71E+17,realDonaldTrump,Great trip to Mexico today  - wonderful leadership and high quality people! Look forward to our next meeting.,FALSE,,2016-09-01T00:43:00,en,10252,35958
7.71E+17,realDonaldTrump,"Hillary Clinton didn't go to Louisiana, and now she didn't go to Mexico. She doesn't have the drive or stamina to MAKE AMERICA GREAT AGAIN!",FALSE,,2016-09-01T00:40:07,en,20890,57953
7.71E+17,HillaryClinton,"There’s an old Mexican proverb that says, “Tell me with whom you walk, and I will tell you who you are.” https://t.co/7Rga1pL1Kt",TRUE,HillaryforAZ,2016-09-01T00:30:59,en,2999,4976
7.71E+17,HillaryClinton,"""It turns out Trump didn't just choke, he got beat in the room and lied about it."" —@JohnPodesta https://t.co/YgGN3HG7Hx",FALSE,,2016-08-31T23:22:27,en,5590,10555
7.71E+17,HillaryClinton,"“I will never lie to you.” —Donald Trump, August 18, 2016 https://t.co/O1GwI0FhzA",FALSE,,2016-08-31T23:08:33,en,5143,8390
7.71E+17,HillaryClinton,Great news for North Carolinians. Let's make voting easier so every voice in our democracy can be heard. -H https://t.co/EK0ziD99rl,FALSE,,2016-08-31T22:02:00,en,3431,8805
7.71E+17,HillaryClinton,Trump has vilified Mexicans and immigrants since day one of his campaign. That's not what America stands for. https://t.co/dDubrEuOLm,FALSE,,2016-08-31T21:44:35,en,5797,13071
7.71E+17,HillaryClinton,"""I happen to have a tremendous feeling for Mexican Americans.” —Donald Trump, August 31, 2016  https://t.co/fC8pkS55GX",TRUE,TheBriefing2016,2016-08-31T21:06:12,en,494,939
7.71E+17,HillaryClinton,"El plan de Trump sobre inmigración ha sido claro: demonizar inmigrantes, ""construir la muralla"", deportar millones. https://t.co/90NGNvX5RF",TRUE,Hillary_esp,2016-08-31T20:56:19,es,3758,3867
7.71E+17,HillaryClinton,"""We are building a wall. He's a Mexican!” —Donald Trump, June 3, 2016 https://t.co/uSSd7XigYp",FALSE,,2016-08-31T20:39:32,en,3083,4256
7.71E+17,HillaryClinton,"As Trump meets with President Peña Nieto, a helpful refresher on some of the things he’s said about Mexico: https://t.co/AltRQdTtGt",FALSE,,2016-08-31T19:50:14,en,3619,4714
7.71E+17,HillaryClinton,"When Trump talks about his mass deportation plan, he's talking about breaking up families like Karla's. https://t.co/MMDB4VFdCC",TRUE,HFA,2016-08-31T19:07:42,en,2131,3720
7.71E+17,HillaryClinton,"In America, our shared values make us stronger. We can't let Trump tear down everything we stand for. https://t.co/pkiw5hdIGe",TRUE,timkaine,2016-08-31T18:09:37,en,1334,3054
7.71E+17,HillaryClinton,"""They have to go.""

Trump has been perfectly clear about his intentions for millions of immigrants. https://t.co/kZ6hdDWrFt",FALSE,,2016-08-31T17:32:37,en,6158,9560
7.71E+17,HillaryClinton,"Our veterans deserve our thanks. You deserve a country that honors your service, not just with words but with deeds. https://t.co/Hi5VK3rrlJ",FALSE,,2016-08-31T17:17:56,en,771,1861
7.71E+17,HillaryClinton,50 GOP national security experts said they will not vote for Trump because he would be “the most reckless president in American history.”,FALSE,,2016-08-31T17:13:39,en,1258,2710
7.71E+17,HillaryClinton,Too many veterans and their families aren’t getting the mental health services they need. Our plan to fix that: https://t.co/sb8i2wu8wt,FALSE,,2016-08-31T17:12:29,en,588,1255
7.71E+17,HillaryClinton,"""I will never, ever disrespect Gold Star families who’ve made the ultimate sacrifice for our nation or prisoners of war.” —Hillary",FALSE,,2016-08-31T17:06:12,en,739,1846
7.71E+17,HillaryClinton,The last thing we need is a president who brings more name-calling and temper tantrums to Washington.,FALSE,,2016-08-31T17:01:17,en,946,2078
7.71E+17,HillaryClinton,"""I completely reject anyone, including my opponent, who calls the American military a 'disaster.'"" —Hillary to the @AmericanLegion",FALSE,,2016-08-31T17:00:29,en,767,1590
7.71E+17,HillaryClinton,"We can’t cozy up to dictators; we have to stand up to them.

We can’t contain ISIS; we must defeat it. And we will.",FALSE,,2016-08-31T16:58:49,en,632,1173
7.71E+17,HillaryClinton,"Getting countries to work together takes more than trying to make up for a year of insults by dropping in for a few hours, then flying home.",FALSE,,2016-08-31T16:56:28,en,1496,2335
7.71E+17,HillaryClinton,"American leadership means standing with our allies, because our network of allies is part of what makes us exceptional.",FALSE,,2016-08-31T16:53:14,en,650,1561
7.71E+17,HillaryClinton,"“No matter how great the challenge, America must lead.” —Hillary to the @AmericanLegion https://t.co/byKmrx9XZy",FALSE,,2016-08-31T16:51:20,en,817,2493
7.71E+17,HillaryClinton,".@GovChristie, vetoing a minimum wage increase is a blow to working families. No one who works full-time should have to live in poverty. -H",FALSE,,2016-08-31T15:28:05,en,2801,7484
7.71E+17,HillaryClinton,We're still 2.5 million away from reaching our August fundraising goal. Chip in by midnight and get a free sticker: https://t.co/wa1BxN66Ol,FALSE,,2016-08-31T15:07:23,en,596,1525
7.71E+17,HillaryClinton,RT this if you agree. https://t.co/32mjc23tME,FALSE,,2016-08-31T14:32:05,en,8427,11712
7.71E+17,realDonaldTrump,"Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ""f bomb.""",FALSE,,2016-08-31T13:07:38,en,10898,30972
7.71E+17,HillaryClinton,"A big, beautiful list of literally every tweet Donald Trump has sent about Mexico over the last two years. https://t.co/WCKL7oNdpg",FALSE,,2016-08-31T12:22:18,en,10552,12254
7.71E+17,HillaryClinton,"""From the first days of his campaign, Donald Trump has painted Mexicans as 'rapists' and criminals."" https://t.co/kwu8TJynrM",FALSE,,2016-08-31T04:02:02,en,7856,10771
7.71E+17,realDonaldTrump,"Thank you Washington! Together, WE will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/CWDQnISYH4",FALSE,,2016-08-31T03:56:43,en,9636,28252
7.71E+17,HillaryClinton,"What you need to know about the ""alt-right"" and @realDonaldTrump's connections to white supremacy and hate groups: https://t.co/JfQLDRP8dZ",FALSE,,2016-08-31T02:34:15,en,1949,3278
7.71E+17,realDonaldTrump,"I have accepted the invitation of President Enrique Pena Nieto, of Mexico, and look very much forward to meeting him tomorrow.",FALSE,,2016-08-31T02:33:22,en,20696,56438
7.71E+17,realDonaldTrump,"We are ALREADY LIVE in Everett, WA for the Trump Rally. Come join us- our cameras tonight! #TrumpinEverett 

https://t.co/RQdUpI6mnw",TRUE,RSBNetwork,2016-08-31T02:17:40,en,2273,7882
7.71E+17,realDonaldTrump,"REUTERS POLL:  CLINTON, TRUMP ALL TIED UP... https://t.co/htCXcTA5T7",TRUE,DRUDGE_REPORT,2016-08-31T02:14:10,en,3609,8479
7.71E+17,HillaryClinton,"It’s time to come clean, Donald. Release your tax returns. Explain your business interests. https://t.co/HnHkt4BaGa https://t.co/eC3dIDr9v8",TRUE,timkaine,2016-08-31T00:07:51,en,3020,6250
7.71E+17,realDonaldTrump,Thank you North Carolina! #MAGA https://t.co/1oWrFnHe0u,FALSE,,2016-08-30T23:54:36,en,7694,23570
7.71E+17,HillaryClinton,"Trump loves his ""Make America Great Again"" hat a lot for a guy who outsourced jobs to 12 different countries. https://t.co/5MZTsOgYR9",FALSE,,2016-08-30T23:16:48,en,4016,7548
7.71E+17,HillaryClinton,"Trump's plan:
1. Round up and deport every single undocumented immigrant
2. Build a concrete wall

An alternative: https://t.co/RCou5SMZPI",FALSE,,2016-08-30T22:37:14,en,4508,9570
7.71E+17,HillaryClinton,60% of adults experiencing mental health illnesses are untreated. It's time to close the treatment gap. https://t.co/9QIUUpOd26,FALSE,,2016-08-30T21:21:40,en,1910,5047
7.71E+17,realDonaldTrump,"Thank you America! #MAGA
https://t.co/FljBVvbwKr https://t.co/ePJW9jLckM",FALSE,,2016-08-30T20:47:05,en,8049,22226
7.71E+17,HillaryClinton,Eight reasons why you shouldn't need a four-year degree to have a successful career: https://t.co/QhJE8VdLWT,FALSE,,2016-08-30T20:17:43,en,1079,2879
7.71E+17,HillaryClinton,The @ClintonFdn is saving lives around the world. https://t.co/jxl9vQ68lk,FALSE,,2016-08-30T19:38:10,en,1931,4506
7.71E+17,HillaryClinton,"Universal broadband, 5G wireless, CS Ed for all, open internet-- all in @HillaryClinton's ""wonkiest ever"" tech plan. https://t.co/pGEtzMYPtJ",TRUE,sarasolow,2016-08-30T18:54:04,en,622,1263
7.71E+17,HillaryClinton,Mike Pence’s governorship has been devastating to Indiana women. Just ask one of them: https://t.co/nu0DSiPQNf,FALSE,,2016-08-30T18:16:51,en,1981,3335
7.71E+17,HillaryClinton,We're facing the highest suicide rate in 30 years. Let's make sure every family can access mental health treatment. https://t.co/wg0K9WXWuD,FALSE,,2016-08-30T17:52:03,en,2243,5456
7.71E+17,HillaryClinton,Give the Trump family a huge tax cut or take care of our veterans? Not a hard choice. https://t.co/en3lDEN7ME https://t.co/CP4pEz14ln,FALSE,,2016-08-30T14:54:21,en,2296,4911
7.71E+17,HillaryClinton,Big victory from the @NLRB for workers' right to organize for fair wages and benefits. https://t.co/GKkVTWm6S6 https://t.co/VfXv3kTGBC,FALSE,,2016-08-30T13:53:14,en,914,2283
7.71E+17,realDonaldTrump,"""@meequalsfree: Looking forward to seeing you again! Everett to be a packed house! @realDonaldTrump  @mike_pence""",FALSE,,2016-08-30T10:46:19,en,3327,12346
7.71E+17,realDonaldTrump,"From day one I said that I was going to build a great wall on the SOUTHERN BORDER, and much more. Stop illegal immigration. Watch Wednesday!",FALSE,,2016-08-30T10:27:21,en,11342,34473
7.70E+17,HillaryClinton,It's time to finally put access to care for mental health on par with physical health. https://t.co/SgMYIpi1Ac,FALSE,,2016-08-30T02:16:57,en,2375,6706
7.70E+17,HillaryClinton,The choice in November: a president with real plans to combat climate change—or one who calls it a hoax. https://t.co/tc5AokipbC,FALSE,,2016-08-30T01:27:18,en,4236,10141
7.70E+17,HillaryClinton,"Clinton today released a “sweeping agenda” to address America’s mental health problem, per @NickGass. https://t.co/t2ypVgeyfd",TRUE,JamilSmith,2016-08-30T01:20:46,en,1148,2583
7.70E+17,realDonaldTrump,"Join me this Thursday in Wilmington, Ohio at noon! #ImWithYou
Tickets: https://t.co/66bfVtIwf1 https://t.co/fDAJl5wVGe",FALSE,,2016-08-30T00:27:21,en,5119,14366
7.70E+17,realDonaldTrump,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYou
Tickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ",FALSE,,2016-08-30T00:15:51,en,4746,12933
7.70E+17,HillaryClinton,Hillary Clinton proposes plan to address mental health treatment https://t.co/C7BLynIroF https://t.co/CWhvxE6Cxm,TRUE,YahooNews,2016-08-29T23:59:50,en,812,2100
7.70E+17,realDonaldTrump,#MakeAmericaGreatAgain #ImWithYou https://t.co/IoYMdjvWHf,FALSE,,2016-08-29T23:24:42,und,7882,20807
7.70E+17,HillaryClinton,"Donald Trump: Make ________
Bangladesh
China
India
Indonesia
Vietnam
Mexico
Slovenia
Great Again? https://t.co/5MZTsOgYR9",FALSE,,2016-08-29T22:04:38,en,4479,8804
7.70E+17,realDonaldTrump,We will repeal and replace the horrible disaster known as #Obamacare! https://t.co/YzRTPrqrNC,FALSE,,2016-08-29T22:03:53,en,10661,25394
7.70E+17,HillaryClinton,Qumber's parents came to this country for the American Dream. Trump is a threat to all they've achieved: https://t.co/YYXwtX2b4b,FALSE,,2016-08-29T21:11:49,en,1262,3198
7.70E+17,HillaryClinton,Too many Americans living with mental illness have been left to face it on their own. https://t.co/KyCFVylvB8 https://t.co/rayf9ADJKl,FALSE,,2016-08-29T20:09:35,en,2028,4448
7.70E+17,HillaryClinton,Joe and Hillary went home to Scranton. Take a behind-the-scenes look at their visit: https://t.co/xdiqa0dbdP,TRUE,JoeBiden,2016-08-29T19:52:45,en,1726,4803
7.70E+17,HillaryClinton,&gt;&gt; Trump Keeps Lying About Crime In America. This Is The Truth.  https://t.co/SwsAZqsFZY,TRUE,ZerlinaMaxwell,2016-08-29T19:36:44,en,816,1391
7.70E+17,HillaryClinton,"Trump talks about enacting extreme policy ideas that hurt Americans. 

His VP pick has actually done it. https://t.co/q3p5XFENI5",FALSE,,2016-08-29T18:44:01,en,4489,7029
7.70E+17,realDonaldTrump,#CrookedHillary https://t.co/vXhcC8PaPy,FALSE,,2016-08-29T18:41:49,und,16697,31283
7.70E+17,HillaryClinton,"Mi México, and the world, lost a great singer, songwriter and human being. #RIP #JuanGabriel. #DivoDeJuarez https://t.co/EkZ7eduRfA",TRUE,Jorge_Silva,2016-08-29T16:40:01,en,381,991
7.70E+17,HillaryClinton,"Charity Watch called the @ClintonFdn ""one of the great humanitarian charities of our generation."" https://t.co/YqAIhcmI2P",FALSE,,2016-08-29T16:05:15,en,3836,9243
7.70E+17,HillaryClinton,"Back when she was New York's senator, @HillaryClinton fought political attacks on access to emergency contraception: https://t.co/YEhvJjyQBP",TRUE,emilyslist,2016-08-29T15:52:21,en,793,1740
7.70E+17,HillaryClinton,"Dear Donald: You can't make America great again when you don't make things in America.
https://t.co/5MZTsOyzIH",FALSE,,2016-08-29T14:55:33,en,5461,11061
